Name,Rating,Address,Reviews
Hoek Pizza,4.1,"117 Ferris St, Brooklyn, NY 11231","['Great ambience, the servers are top shelf, the mixologist is incomparable. \nThe cooks and menu are outstanding', 'Food was decent but nothing standout - calabrese pizza was a little wet and floppy in the center but overall good taste. Fiance liked his anchovy pie. \n\nThe...', 'Delicious pizza! Straight from the brick oven.\n\nGreat beer selection and cocktails to choose from! We ordered a variety of salads and pizzas, but the ones...']"
Toro Loco,4,"15 Stone St, New York, NY 10004","[""If you're looking for a boozy brunch with great music and a flow of drinks coming your way this is the place to be! Dj had games which you got a change to..."", ""I will remove this if Toro Loco acknowledges they dropped the ball. It's a decent place to eat, but I made a reservation and specifically requested that..."", 'Toro Loco offers a fantastic atmosphere, top-notch service, a wonderful array of non-alcoholic mocktails, and good food. \n\nWe tried the Nachos Toro Loco,...']"
PMF Pardon My French,4.2,"103 Ave B, New York, NY 10009","['my first review on yelp but had to comment on the impeccable service and food experience. the steak tartare is a new favorite of mine. the staff were...', 'This cute restaurant in the east village is surprisingly affordable. I made a reservation about a week in advance and we were seated right away. I...', '2024 will be the year of brunch! \n\nWe stopped into Pardon My French on Sunday for an early brunch. Only a few tables were occupied when we arrived. This...']"
Park Ave Kitchen by David Burke,4.3,"514 Lexington Ave 48th St, New York, NY 10017","['I loved this place. Great ambiance, music, tasty food and amazing service. The bartender Lucho was very kind and efficient. He recommend me amazing...', ""Absolutely loved this place. Food atmosphere and service were on point \n   Let's start with atmosphere:  it was fairly quiet. We sat at the bar. And our..."", 'Came for restaurant week and for the value ($45 for three courses) it is a great deal! Good sized portions and tasty dishes with friendly service. The...']"
Izakaya Ronin,4.5,"69 Clinton St, New York, NY 10002","['Amazing food, professional service, everything was fantastic!! \nGreat ambiance, I love the Japanese decor too!', 'The service is very good, the owner offered us free drinks. The environment is very clean and calm. I recommend for dinner!', 'Food: 5/5\nService: 5/5\n\nReally enjoyed our dinner. The ambiance is relaxed and cozy. The waiter did a great job and took special care to pace the tasting...']"
7th Street Burger,4.4,"91 E 7th St, New York, NY 10009","['Tastes good,  classic and simple burger. good for a bite after drinks at the bar. the service is good as well. the ambiance is simple and straightforward.', ""7th Street Burgers always hit the spot for me! It's the consistency of the ingredients across the various locations that makes this burger franchise one of..."", 'TLDR: honestly don\'t eat very many burgers but 7th street is one I crave.\n\nI\'ve had so many ""best burgers"" in the city - au cheval, no won, four Charles...']"
Nai Brother,4.6,"1946 86th St, Brooklyn, NY 11214","['This sauerkraut fish restaurant is a chain that have multiple locations including  one in 8th Avenue Brooklyn, and Flushing Queens.\n\nThe place is not that...', 'My parents raved about this place after coming themselves, so I finally went with them to try it. This should be the last in my series of Chinese fast...', ""This is an exciting new addition to the neighborhood! I'm probably not the most qualified person to give this a rating in terms of their sauerkraut fish...""]"
Kushi Kushi Yaki,4.3,"2 W 32nd St, New York, NY 10001","['I had gone here once with my family, and I remembered the food being good, so I went back here to try again. I ordered the Yakitori box during lunch for...', 'Came in here for dinner before a Rangers game. Was not busy initially but within 15 minutes was packed. All of the food was delicious but my favorites were...', '***Great Service, Very Delicious, Large Portions***\n\nI highly recommend making a reservation ahead of time. This place was packed! The mushroom tempura,...']"
Minetta Tavern,4.1,"113 Macdougal St, New York, NY 10012","[""Minetta Tavern is a classic staple in New York's dining scene, renowned for its old-world charm and exceptional cuisine. However, recent visits have..."", 'I really love the service here, the staff really take care of you and make you feel welcome. However I want to settle the burger debate for once and for...', ""I've walked by Minetta Tavern so many times over the course of my city dining adventures but wondered why I didn't stop here sooner.  \n\nMT is a very classy...""]"
Uotora,4.3,"1075 Bergen St, Brooklyn, NY 11216","[""Cafe Boulud\nWe have been going to Daniel's in NYC this was our first time at Daniel Boulud's restaurant in The Brazilian Hotel. The food was sublime. We had..."", 'uotora offers two different types of omakase - one that is a sashimi sushi omakase (with assorted sashimi, an app, a 10-piece sushi set, a handroll, and...', 'Came here last week with my husband and brother in law for omakase at the counter. The omakase was great value for the price ($105) and the amount of food...']"
Glasserie,3.9,"95 Commercial St, Brooklyn, NY 11222","['Get the duck!! Fall of the bones tender and incredibly well seasoned.\n\nThe mezze feast was also lovely - smoked eggplant was the star here.\n\nService was...', 'This was just...ok. Of the three plates we ordered, I enjoyed none. We ordered the smoked eggplant, the branzino, and the baklava. Overall, everything was...', 'The epitome of industrial chic on the border of Greenpoint and LIC. Used to be a glass factory, the vibes are intimate and cozy, surrounded by brick walls,...']"
YUBU SoHo,4.5,"46 Grand St, New York, NY 10013","['Cheap and yummy find! You can pick which ones you want, and the size of the box (how many pieces). Nice if you want a snack or meal. I recommend the spicy...', ""YUBU was a lovely spot to stop for a light lunch while shopping in Soho! I'd seen the cute little inari pouches all over Tiktok so I was super excited to..."", 'I recently went to YUBU to grab lunch.  I was not familiar with the term ""Yubu"" but I\'m always game to try something new so in I went to a sun drenched...']"
KazuNori | NoMad,4.6,"15 W 28th St, New York, NY 10001","['KazuNori was a great experience! I came to grab dinner with a friend on a Monday night. I arrived at 6:30 PM and the line was still inside the building, but...', 'I knew that my triumphant return to NYC must include at least one trip to Kazunori.\n\nI love love this temaki chain and I need them to open one in NorCal...', ""Always hits the spot. \n\nSushi cravings? Cravings now gone. 6 hand roll set is fantastic. Especially LOVE the toro, rich and flavorful. Can't recommend...""]"
Libertador Steakhouse - Brooklyn,3.9,"404 Henry St, Brooklyn, NY 11201","['I tried the empanada sampler: ham and cheese and fouzza were the stars but all were delicious. I had the NY strip and a corn cake, the steak was cooked...', 'Swing by for some steak and eggs for brunch and the short ribs were perfectly cooked! They were juicy and tender! Great cappuccino! Staff was so friendly...', 'We went to dinner on Saturday evening at the Libertador.  It has been a couple of years since we ate at this restaurant.\nThe food was delicious.\nThey have a...']"
Yopparai,4.3,"49 Clinton St, Ground Floor, New York, NY 10002","[""What I love is the intimate space and sake options. What I want to love is the food, it's a bit inconsistent. Most times the fried food is drowning in oil..."", 'Recently came here for a date night. Different location but I expected the same quality of food. We ordered an assortment of small dishes and nothing really...', 'Came here randomly. Made a reservation 2 hours before. The food was good and the ambiance is nice. Service was good. And food was excellent. Besides the...']"
B'artusi,4.3,"520 Hudson St, New York, NY 10014","['Loved the food here. The Brussels sprouts were tremendous. The sweet potatoes were phenomenal. \n\nBest of all is the customer service and attention to detail...', ""Newer sister restaurant of l'artusi, came here on a Sunday for lunch and was pleasantly surprised with this cute place. \n\nNomz: I was between the brunch and..."", ""The place was cute and our waiter was super nice. Service was good! Also had mimosa to top off our lunch. We had reservations so there wasn't a wait....""]"
Westville,4.3,"809 9th Ave, NY, NY 10019","[""Westville is a casual American restaurant in the heart of Hell's Kitchen and a recommended spot for weekend brunch. The quality of food is there and you..."", 'We walked in (party of 3) at about 6pm on a Sunday and got seated upon arrival. The atmosphere is small and cute but not too tightly packed. Our server was...', 'I had the vegan quinoa & artichoke burger w/ fries and everything was delicious. Service was spot on, with just the right amount of checking in and the food...']"
